repository_owner,repository_name,pr_number,waste,num_commits,status
microsoft,vscode,67641,2258228,4,open
microsoft,vscode,67517,19,1,merged
microsoft,vscode,67453,2,1,merged
microsoft,vscode,67522,2597667,4,open
microsoft,vscode,67503,6141,2,merged
microsoft,vscode,67375,1177,1,abandoned
microsoft,vscode,67427,1650,1,merged
microsoft,vscode,67291,62050,3,merged
microsoft,vscode,67287,3594,3,merged
microsoft,vscode,67511,1447531,13,merged
microsoft,vscode,67221,21,1,merged
microsoft,vscode,67183,4,1,merged
microsoft,vscode,67198,23795,1,merged
microsoft,vscode,67261,71902,2,merged
microsoft,vscode,67201,157436,1,abandoned
microsoft,vscode,67269,1916,2,merged
microsoft,vscode,67178,0,1,merged
microsoft,vscode,67216,207379,4,merged
microsoft,vscode,67148,102758,1,merged
microsoft,vscode,67133,92,1,merged
microsoft,vscode,67164,35,1,merged
microsoft,vscode,67182,241569,4,merged
microsoft,vscode,67129,2336690,1,open
microsoft,vscode,67131,4334,2,merged
microsoft,vscode,67155,87487,7,merged
microsoft,vscode,67123,4841,4,merged
microsoft,vscode,67117,1144,4,merged
microsoft,vscode,67092,5134,2,merged
microsoft,vscode,67078,81997,1,merged
microsoft,vscode,67077,20,1,merged
microsoft,vscode,67066,1092,1,abandoned
microsoft,vscode,67060,434,2,merged
microsoft,vscode,67049,2283492,1,open
microsoft,vscode,67017,62,1,merged
microsoft,vscode,67012,509,1,merged
microsoft,vscode,67025,148981,3,abandoned
microsoft,vscode,67108,17408,10,merged
microsoft,vscode,67014,20286,4,merged
microsoft,vscode,67122,2485576,14,abandoned
microsoft,vscode,67107,68434,49,abandoned
microsoft,vscode,66961,5286,1,abandoned
microsoft,vscode,66997,94723,1,merged
microsoft,vscode,66969,419,1,merged
microsoft,vscode,67008,43,1,merged
microsoft,vscode,66987,1830,1,merged
microsoft,vscode,66966,787,2,merged
microsoft,vscode,66874,60,1,abandoned
microsoft,vscode,66928,9,1,merged
microsoft,vscode,66857,6146,1,abandoned
microsoft,vscode,66827,160,1,merged
microsoft,vscode,66822,65,1,abandoned
microsoft,vscode,66820,592,1,merged
microsoft,vscode,66805,0,1,abandoned
microsoft,vscode,66781,12,1,merged
microsoft,vscode,66958,1714,7,merged
microsoft,vscode,66785,2405915,2,open
microsoft,vscode,66754,60,1,merged
microsoft,vscode,66761,2001,2,abandoned
microsoft,vscode,66752,94,1,abandoned
microsoft,vscode,66739,70,1,abandoned
microsoft,vscode,66727,2415378,1,open
microsoft,vscode,66743,1891,2,merged
microsoft,vscode,66722,245775,1,abandoned
microsoft,vscode,66706,47458,1,merged
microsoft,vscode,66686,100,1,merged
microsoft,vscode,66700,1831,2,merged
microsoft,vscode,66746,276826,8,merged
microsoft,vscode,66669,31384,28,merged
microsoft,vscode,66732,282671,41,abandoned
microsoft,vscode,66819,1792649,52,merged
microsoft,vscode,66618,3696,1,merged
microsoft,vscode,66579,5235,1,abandoned
microsoft,vscode,66595,1036,1,abandoned
microsoft,vscode,66576,229,2,merged
microsoft,vscode,66657,4941,1,merged
microsoft,vscode,66615,27050,3,merged
microsoft,vscode,66565,163,1,abandoned
microsoft,vscode,66572,174414,2,abandoned
microsoft,vscode,66522,2425804,1,open
microsoft,vscode,66496,73,1,merged
microsoft,vscode,66635,8045,7,merged
microsoft,vscode,66535,1338,4,merged
microsoft,vscode,66451,48,1,abandoned
microsoft,vscode,66445,105,1,merged
microsoft,vscode,66521,5587,4,merged
microsoft,vscode,66458,6478,2,merged
microsoft,vscode,66436,222,1,merged
microsoft,vscode,66420,1041,1,merged
microsoft,vscode,66396,493,1,merged
microsoft,vscode,66359,112,1,merged
microsoft,vscode,66370,0,1,merged
microsoft,vscode,66416,8598,2,merged
microsoft,vscode,66353,852,1,abandoned
microsoft,vscode,66334,132,1,merged
microsoft,vscode,66330,742,1,merged
microsoft,vscode,66306,1388,1,merged
microsoft,vscode,66356,8518,5,merged
microsoft,vscode,66301,15543,1,abandoned
microsoft,vscode,66352,34331,7,merged
microsoft,vscode,66418,40658,14,merged
microsoft,vscode,66292,181,2,abandoned
microsoft,vscode,66244,535240,2,merged
microsoft,vscode,66289,28,2,merged
microsoft,vscode,66228,3171,5,merged
microsoft,vscode,66186,37,1,merged
microsoft,vscode,66294,25201,7,abandoned
microsoft,vscode,66198,3863,3,merged
microsoft,vscode,66189,18304,3,merged
microsoft,vscode,66249,10144,8,merged
microsoft,vscode,66181,2427935,1,open
microsoft,vscode,66178,0,1,merged
microsoft,vscode,66169,147,1,merged
microsoft,vscode,66159,93,1,merged
microsoft,vscode,66139,31,1,merged
microsoft,vscode,66171,4481,3,merged
microsoft,vscode,66128,133,1,merged
microsoft,vscode,66138,374,1,merged
microsoft,vscode,66291,103378,13,merged
microsoft,vscode,66099,2428502,1,open
microsoft,vscode,66097,2428853,1,open
microsoft,vscode,66179,131769,8,merged
microsoft,vscode,66095,2427229,1,open
microsoft,vscode,66072,4,1,merged
microsoft,vscode,66115,18791,4,merged
microsoft,vscode,66070,123,1,merged
microsoft,vscode,65994,326,3,merged
microsoft,vscode,65968,87073,2,merged
microsoft,vscode,65953,718,4,merged
microsoft,vscode,65973,65687,9,merged
microsoft,vscode,65989,155048,10,merged
microsoft,vscode,65941,306,1,merged
microsoft,vscode,65875,0,1,merged
microsoft,vscode,65892,2786,1,abandoned
microsoft,vscode,65905,211,1,abandoned
microsoft,vscode,65906,2366883,1,open
microsoft,vscode,65936,717,2,abandoned
microsoft,vscode,65869,4,1,abandoned
microsoft,vscode,65822,776,1,abandoned
microsoft,vscode,65786,174,1,merged
microsoft,vscode,65840,212,2,merged
microsoft,vscode,65790,4666,2,merged
microsoft,vscode,65744,98,1,merged
microsoft,vscode,65772,2226,1,merged
microsoft,vscode,65776,156183,3,merged
microsoft,vscode,65929,15843,9,merged
microsoft,vscode,65738,800,2,abandoned
microsoft,vscode,65732,12,1,abandoned
microsoft,vscode,65716,2,1,merged
microsoft,vscode,65711,0,1,merged
microsoft,vscode,65740,529186,6,merged
microsoft,vscode,65674,43,1,merged
microsoft,vscode,65706,1451,3,merged
microsoft,vscode,65629,3659,1,merged
microsoft,vscode,65672,6022,2,merged
microsoft,vscode,65622,223,1,merged
microsoft,vscode,65826,1053056,12,merged
microsoft,vscode,65579,587,1,merged
microsoft,vscode,65571,18727,1,merged
microsoft,vscode,65581,169664,6,merged
microsoft,vscode,65569,108087,11,merged
microsoft,vscode,65553,12544,1,merged
microsoft,vscode,65529,27662,1,abandoned
microsoft,vscode,65556,116,1,merged
microsoft,vscode,65551,5,1,merged
microsoft,vscode,65555,15957,1,abandoned
microsoft,vscode,65550,21722,2,merged
microsoft,vscode,65541,30415,4,merged
microsoft,vscode,65489,128,1,abandoned
microsoft,vscode,65474,34,1,merged
microsoft,vscode,65498,39247,4,merged
microsoft,vscode,65483,2190,1,abandoned
microsoft,vscode,65486,11809,4,abandoned
microsoft,vscode,65503,39348,6,merged
microsoft,vscode,65488,11910,6,merged
microsoft,vscode,65458,117,1,merged
microsoft,vscode,65471,125,1,merged
microsoft,vscode,65461,201,2,abandoned
microsoft,vscode,65454,1163,1,merged
microsoft,vscode,65453,100,1,merged
microsoft,vscode,65449,47,1,merged
microsoft,vscode,65447,0,1,merged
microsoft,vscode,65445,0,1,merged
microsoft,vscode,65444,2232,1,merged
microsoft,vscode,65442,2236,1,merged
microsoft,vscode,65522,106039,11,abandoned
microsoft,vscode,65429,60,1,merged
microsoft,vscode,65423,3330,1,merged
microsoft,vscode,65422,6438,1,merged
microsoft,vscode,65426,69844,5,merged
microsoft,vscode,65440,4803,7,merged
microsoft,vscode,65364,107,1,merged
microsoft,vscode,65396,10,1,merged
microsoft,vscode,65338,33158,1,abandoned
microsoft,vscode,65358,1,1,merged
microsoft,vscode,65340,161,1,abandoned
microsoft,vscode,65344,110,2,merged
microsoft,vscode,65320,2486147,1,abandoned
microsoft,vscode,65315,0,1,merged
microsoft,vscode,65309,1228,1,abandoned
microsoft,vscode,65331,120957,5,merged
microsoft,vscode,65307,8858,2,merged
microsoft,vscode,65305,8823,2,merged
microsoft,vscode,65301,8774,1,merged
microsoft,vscode,65299,10415,2,merged
microsoft,vscode,65279,109,1,abandoned
microsoft,vscode,65291,100,2,merged
microsoft,vscode,65264,2449558,1,open
microsoft,vscode,65249,63,1,merged
microsoft,vscode,65247,2583797,1,open
microsoft,vscode,65408,22717,19,merged
microsoft,vscode,65236,2733,3,merged
microsoft,vscode,65226,1302,2,merged
microsoft,vscode,65222,2364321,1,open
microsoft,vscode,65212,2468966,1,open
microsoft,vscode,65194,21374,2,abandoned
microsoft,vscode,65215,3875662,8,open
microsoft,vscode,65170,2605406,4,open
microsoft,vscode,65312,4035886,18,abandoned
microsoft,vscode,65321,416763,34,abandoned
microsoft,vscode,65314,833176,127,abandoned
microsoft,vscode,65137,911,1,merged
microsoft,vscode,65111,942,1,merged
microsoft,vscode,65114,152,1,merged
microsoft,vscode,65131,100,1,abandoned
microsoft,vscode,65141,710,1,merged
microsoft,vscode,65143,500,1,merged
microsoft,vscode,65073,2938,3,merged
microsoft,vscode,65033,0,1,abandoned
microsoft,vscode,65059,1621,1,merged
microsoft,vscode,64976,1,1,merged
microsoft,vscode,65072,326471,3,merged
microsoft,vscode,64960,544,1,abandoned
microsoft,vscode,64970,5576110,2,abandoned
microsoft,vscode,64920,32549,1,abandoned
microsoft,vscode,64941,2785,3,merged
microsoft,vscode,64899,34264,1,abandoned
microsoft,vscode,64880,4,1,merged
microsoft,vscode,64870,1,1,merged
microsoft,vscode,65062,321074,10,merged
microsoft,vscode,64906,267111,4,merged
microsoft,vscode,64892,872,2,merged
microsoft,vscode,64866,6659,1,merged
microsoft,vscode,64839,50,1,merged
microsoft,vscode,64860,43,1,merged
microsoft,vscode,64808,2641,1,abandoned
microsoft,vscode,64826,4785,2,merged
microsoft,vscode,64807,544,1,merged
microsoft,vscode,64803,116,1,merged
microsoft,vscode,64869,525792,35,abandoned
microsoft,vscode,65008,526373,85,merged
microsoft,vscode,64797,5317,1,abandoned
microsoft,vscode,64764,311,1,merged
microsoft,vscode,64783,1,1,merged
microsoft,vscode,64785,19,1,merged
microsoft,vscode,64790,93,1,merged
microsoft,vscode,64760,2419759,2,open
microsoft,vscode,64750,723,2,merged
microsoft,vscode,64745,17275,1,merged
microsoft,vscode,64728,2741,1,merged
microsoft,vscode,64719,38250,1,merged
microsoft,vscode,64718,668,2,merged
microsoft,vscode,64733,2076,3,merged
microsoft,vscode,64744,916,3,abandoned
microsoft,vscode,64686,3448,1,abandoned
microsoft,vscode,64639,290,1,merged
microsoft,vscode,64667,1256,3,merged
microsoft,vscode,64637,71,1,abandoned
microsoft,vscode,64715,18831,4,merged
microsoft,vscode,64629,23,1,abandoned
microsoft,vscode,64634,436,2,merged
microsoft,vscode,64717,34891,7,merged
microsoft,vscode,64619,198,1,merged
microsoft,vscode,64594,2418586,1,open
microsoft,vscode,64611,729,1,merged
microsoft,vscode,64577,84,1,merged
microsoft,vscode,64560,48,1,merged
microsoft,vscode,64615,2141,3,merged
microsoft,vscode,64578,720,2,merged
microsoft,vscode,64558,0,1,merged
microsoft,vscode,64543,392,1,merged
microsoft,vscode,64496,225,1,merged
microsoft,vscode,64471,969,1,merged
microsoft,vscode,64433,308,1,merged
microsoft,vscode,64483,2420272,1,open
microsoft,vscode,64422,2694604,1,open
microsoft,vscode,64461,84412,3,merged
microsoft,vscode,64417,13969,1,merged
microsoft,vscode,64392,1135,2,merged
microsoft,vscode,64365,12311,2,merged
microsoft,vscode,64364,493,2,merged
microsoft,vscode,64421,2999428,2,open
microsoft,vscode,64495,728,5,merged
microsoft,vscode,64281,2431850,1,open
microsoft,vscode,64305,808,1,merged
microsoft,vscode,64243,134,1,merged
microsoft,vscode,64271,1,1,merged
microsoft,vscode,64224,86,2,merged
microsoft,vscode,64267,221968,3,merged
microsoft,vscode,64197,2945,1,abandoned
microsoft,vscode,64189,24,1,merged
microsoft,vscode,64200,20967,3,merged
microsoft,vscode,64161,1225,2,abandoned
microsoft,vscode,64228,104990,6,merged
microsoft,vscode,64093,10543,1,merged
microsoft,vscode,64109,7023,3,merged
microsoft,vscode,64075,2164,1,merged
microsoft,vscode,64092,174082,2,merged
microsoft,vscode,64031,2585548,9,open
microsoft,vscode,64099,1139228,14,merged
microsoft,vscode,64110,353480,39,merged
microsoft,vscode,63958,33670,1,merged
microsoft,vscode,63965,11065,1,abandoned
microsoft,vscode,64007,714,2,merged
microsoft,vscode,63997,2675345,5,open
microsoft,vscode,63950,2693209,2,open
microsoft,vscode,63953,3800,3,merged
microsoft,vscode,63947,27676,1,merged
microsoft,vscode,64010,146547,8,merged
microsoft,vscode,63936,25365,3,merged
microsoft,vscode,63954,244436,7,merged
microsoft,vscode,63870,10,1,abandoned
microsoft,vscode,63910,18268,5,merged
microsoft,vscode,63829,2627436,1,open
microsoft,vscode,63817,1,1,abandoned
microsoft,vscode,63899,320,4,merged
microsoft,vscode,63815,642,1,merged
microsoft,vscode,63792,18,1,merged
microsoft,vscode,63759,21,1,merged
microsoft,vscode,63750,30,1,merged
microsoft,vscode,63803,891,3,abandoned
microsoft,vscode,63716,13524,1,merged
microsoft,vscode,63743,2640322,1,open
microsoft,vscode,63692,2006,1,merged
microsoft,vscode,63695,2965,3,merged
microsoft,vscode,63768,20832,7,merged
microsoft,vscode,63602,2570676,1,open
microsoft,vscode,63645,11206,4,abandoned
microsoft,vscode,63651,7990,7,merged
microsoft,vscode,64000,273174,58,merged
microsoft,vscode,63966,760327,107,abandoned
microsoft,vscode,63565,33,1,merged
microsoft,vscode,63514,1,1,merged
microsoft,vscode,63594,10157,1,merged
microsoft,vscode,63562,1,1,merged
microsoft,vscode,63554,2628,2,merged
microsoft,vscode,63589,239116,3,abandoned
microsoft,vscode,63572,53937,4,merged
microsoft,vscode,63508,108,1,merged
microsoft,vscode,63499,209,1,abandoned
microsoft,vscode,63477,2,1,merged
microsoft,vscode,63511,2766,3,merged
microsoft,vscode,63456,196466,1,merged
microsoft,vscode,63457,1963,2,merged
microsoft,vscode,63451,840,1,abandoned
microsoft,vscode,63420,108,1,abandoned
microsoft,vscode,63402,2711830,2,open
microsoft,vscode,63374,2685787,1,open
microsoft,vscode,63364,113,1,abandoned
microsoft,vscode,63394,571,2,merged
microsoft,vscode,63341,14522,1,merged
microsoft,vscode,63328,16443,1,merged
microsoft,vscode,63329,0,1,merged
microsoft,vscode,63232,0,1,merged
microsoft,vscode,63208,2066,1,merged
microsoft,vscode,63261,91,1,merged
microsoft,vscode,63445,118609,8,abandoned
microsoft,vscode,63176,2694040,1,open
microsoft,vscode,63193,938,2,merged
microsoft,vscode,63187,289011,3,merged
microsoft,vscode,63497,792833,16,merged
microsoft,vscode,63136,93,1,merged
microsoft,vscode,63072,3,1,abandoned
microsoft,vscode,63150,138,1,merged
microsoft,vscode,63096,166,1,merged
microsoft,vscode,63075,45,3,merged
microsoft,vscode,63069,698,1,merged
microsoft,vscode,63142,16440,3,merged
microsoft,vscode,63082,1508,4,merged
microsoft,vscode,63027,320695,2,merged
microsoft,vscode,63014,0,1,merged
microsoft,vscode,62985,32,1,abandoned
microsoft,vscode,62963,0,1,merged
microsoft,vscode,62924,2651560,1,abandoned
microsoft,vscode,62866,151,1,merged
microsoft,vscode,62857,8,1,abandoned
microsoft,vscode,62848,98,2,merged
microsoft,vscode,62838,19,1,merged
microsoft,vscode,62869,94,3,merged
microsoft,vscode,62828,459,1,merged
microsoft,vscode,62823,12,1,merged
microsoft,vscode,63061,142594,10,abandoned
microsoft,vscode,62799,622,1,abandoned
microsoft,vscode,62796,24,1,merged
microsoft,vscode,62788,8656,1,merged
microsoft,vscode,62819,176785,4,merged
microsoft,vscode,62779,83,1,abandoned
microsoft,vscode,62784,634,1,merged
microsoft,vscode,62787,1289,3,merged
microsoft,vscode,63066,578956,17,merged
microsoft,vscode,62805,264593,10,merged
microsoft,vscode,62688,1742,1,merged
microsoft,vscode,62710,671,1,merged
microsoft,vscode,62720,137,1,abandoned
microsoft,vscode,62739,69440,2,merged
microsoft,vscode,62775,513,3,merged
microsoft,vscode,62738,221,3,abandoned
microsoft,vscode,62678,8,1,abandoned
microsoft,vscode,62648,2322,1,merged
microsoft,vscode,62667,1849,2,merged
microsoft,vscode,62620,321817,2,abandoned
microsoft,vscode,62683,700,6,merged
microsoft,vscode,62605,140,1,merged
microsoft,vscode,62604,285,1,abandoned
microsoft,vscode,62592,210,1,merged
microsoft,vscode,62584,2636254,1,open
microsoft,vscode,62579,23,1,merged
microsoft,vscode,62650,2250556,7,merged
microsoft,vscode,62575,0,1,merged
microsoft,vscode,62549,16,1,abandoned
microsoft,vscode,62551,277,2,merged
microsoft,vscode,62527,4,1,abandoned
microsoft,vscode,62537,257,1,abandoned
microsoft,vscode,62645,102973,8,merged
microsoft,vscode,62517,6380,1,abandoned
microsoft,vscode,62516,2,1,abandoned
microsoft,vscode,62508,1156,1,merged
microsoft,vscode,62538,2634924,4,open
microsoft,vscode,62502,894,1,merged
microsoft,vscode,62505,140,1,merged
microsoft,vscode,62504,573,1,merged
microsoft,vscode,62495,449,1,merged
microsoft,vscode,62353,1520,1,merged
microsoft,vscode,62462,1,1,merged
microsoft,vscode,62461,484,1,merged
microsoft,vscode,62351,3699,2,merged
microsoft,vscode,62485,0,1,merged
microsoft,vscode,62496,944,2,merged
microsoft,vscode,62312,2,1,abandoned
microsoft,vscode,62309,1,1,abandoned
microsoft,vscode,62313,1,1,abandoned
microsoft,vscode,62299,83,1,merged
microsoft,vscode,62308,1,1,abandoned
microsoft,vscode,62296,20,1,merged
microsoft,vscode,62284,1,1,merged
microsoft,vscode,62294,12,1,merged
microsoft,vscode,62293,1211,2,merged
microsoft,vscode,62283,47,1,merged
microsoft,vscode,62282,1,1,merged
microsoft,vscode,62268,17,1,merged
microsoft,vscode,62259,38,1,merged
microsoft,vscode,62215,2654859,1,open
microsoft,vscode,62260,125,2,merged
microsoft,vscode,62196,0,1,merged
microsoft,vscode,62181,31,1,abandoned
microsoft,vscode,62247,3176,4,merged
microsoft,vscode,62117,5018,3,merged
microsoft,vscode,62337,6159230,14,merged
microsoft,vscode,62129,1263,3,merged
microsoft,vscode,62182,35634408,143,abandoned
microsoft,vscode,62228,27437497,250,abandoned
microsoft,vscode,62062,82,1,abandoned
microsoft,vscode,62074,2664844,1,open
microsoft,vscode,62115,10284,1,merged
microsoft,vscode,62089,116,1,abandoned
microsoft,vscode,62065,49566,1,abandoned
microsoft,vscode,62079,8652,2,merged
microsoft,vscode,62027,27,1,abandoned
microsoft,vscode,62014,2,1,abandoned
microsoft,vscode,62021,2675568,2,merged
microsoft,vscode,62052,16194,2,merged
microsoft,vscode,62002,2,1,abandoned
microsoft,vscode,62019,8841,2,merged
microsoft,vscode,62000,2130,1,abandoned
